TRT	STY	SYM	MKT	PRC	SIZ	TCK	LQI
2018-11-23 17:43:09.307	SHARE	EFO	REGS	0.089400	10000	16870631	1
2018-11-23 17:43:09.309	SHARE	EFO	REGS	0.089600	10000	16870632	1
2018-11-23 17:43:09.31	SHARE	EFO	REGS	0.089600	10000	16870633	1
2018-11-23 17:43:09.311	SHARE	EFO	REGS	0.089600	30000	16870634	1
2018-11-23 17:43:09.313	SHARE	EFO	REGS	0.089800	100000	16870635	1
2018-11-23 17:43:09.314	SHARE	EFO	REGS	0.089800	8000	16870636	1
2018-11-23 17:43:09.316	SHARE	EFO	REGS	0.090000	5000	16870637	1
2018-11-23 17:43:09.317	SHARE	EFO	REGS	0.090000	90000	16870638	1
2018-11-23 17:43:09.318	SHARE	EFO	REGS	0.090000	10000	16870639	1
2018-11-23 17:43:09.32	SHARE	EFO	REGS	0.091600	9000	16870640	1
2018-11-23 17:43:09.321	SHARE	EFO	REGS	0.092400	10000	16870641	1
2018-11-23 17:43:09.323	SHARE	EFO	REGS	0.092800	150000	16870642	1
2018-11-23 17:43:09.324	SHARE	EFO	REGS	0.094000	8000	16870643	1
2018-11-23 17:43:09.326	SHARE	EFO	REGS	0.094200	13200	16870644	1
2018-11-23 17:43:09.327	SHARE	EFO	REGS	0.094600	20000	16870645	1
2018-11-23 17:43:09.328	SHARE	EFO	REGS	0.095000	42749	16870646	1
2018-11-23 17:43:09.33	SHARE	EFO	REGS	0.096800	10000	16870647	1
2018-11-23 17:43:09.331	SHARE	EFO	REGS	0.096800	3000	16870648	1
2018-11-23 17:43:09.333	SHARE	EFO	REGS	0.099400	2778	16870649	1
2018-11-23 17:43:25.371	SHARE	EFO	REGS	0.092000	20000	16870650	1
2018-11-23 17:43:33.168	SHARE	TLV	REGS	2.335000	2212	16870651	1
2018-11-23 17:43:33.17	SHARE	TLV	REGS	2.335000	27788	16870652	1
2018-11-23 17:43:34.459	SHARE	SFG	REGS	20.400000	1	16870653	2
2018-11-23 17:44:03.892	SHARE	EFO	REGS	0.099400	22	16870654	1
2018-11-23 17:44:03.894	SHARE	EFO	REGS	0.099400	2500	16870655	1
2018-11-23 17:44:03.896	SHARE	EFO	REGS	0.099600	478	16870656	1
2018-11-23 17:44:20.283	SHARE	TLV	REGS	2.335000	22000	16870657	1
2018-11-23 17:44:24.759	SHARE	ELMA	REGS	0.150000	20000	16870658	1
2018-11-23 17:44:24.761	SHARE	ELMA	REGS	0.150000	5000	16870659	1
2018-11-23 17:44:26.376	SHARE	SNP	REGS	0.363000	500	16870660	1
2018-11-23 17:44:44.748	SHARE	SNP	REGS	0.360000	279053	16870661	2
2018-11-23 17:44:44.75	SHARE	SNP	REGS	0.360000	500000	16870662	2
2018-11-23 17:44:44.751	SHARE	SNP	REGS	0.360000	1100	16870663	2
2018-11-23 17:44:52.558	SHARE	SNN	REGS	8.990000	987	16870664	2
2018-11-23 17:44:52.56	SHARE	SNN	REGS	8.980000	9	16870665	2
2018-11-23 17:44:52.561	SHARE	SNN	REGS	8.980000	1000	16870666	2
2018-11-23 17:44:52.563	SHARE	SNN	REGS	8.980000	400	16870667	2
2018-11-23 17:44:52.564	SHARE	SNN	REGS	8.980000	500	16870668	2
2018-11-23 17:44:52.565	SHARE	SNN	REGS	8.980000	1000	16870669	2
2018-11-23 17:44:56.272	SHARE	SIF2	REGS	1.270000	10000	16870670	2
2018-11-23 17:44:59.61	SHARE	SNP	REGS	0.360000	219847	16870671	1
2018-11-23 17:45:19.671	STR-PRD	EBEBSTL29	RGSP	1.720000	1000	16870672	1
2018-11-23 17:46:19.495	STR-PRD	EBDAXTL52	RGSP	16.800000	100	16870673	2
2018-11-23 17:46:37.958	STR-PRD	EBDAXTL52	RGSP	17.000000	80	16870674	1
2018-11-23 17:46:42.233	STR-PRD	BKTLVTL4	RGSP	0.576000	3900	16870675	1
2018-11-23 17:47:26.683	STR-PRD	EBWTI1	RGSP	12.480000	1000	16870676	1
2018-11-23 17:48:40.012	STR-PRD	EBEBSTL30	RGSP	0.760000	1000	16870677	1
2018-11-23 17:50:00.172	SHARE	DIGI	REGS	30.000000	8	16870678	4
2018-11-23 17:50:00.178	SHARE	DIGI	REGS	30.000000	15	16870679	4
2018-11-23 17:50:00.182	SHARE	DIGI	REGS	30.000000	50	16870680	4
2018-11-23 17:50:00.19	SHARE	DIGI	REGS	30.000000	3	16870681	4
2018-11-23 17:50:00.197	SHARE	DIGI	REGS	30.000000	181	16870682	4
2018-11-23 17:50:00.203	SHARE	DIGI	REGS	30.000000	243	16870683	4
2018-11-23 17:50:00.217	SHARE	SIF3	REGS	0.200500	5	16870684	4
2018-11-23 17:50:00.23	SHARE	BRD	REGS	13.520000	215	16870685	4
2018-11-23 17:50:00.238	SHARE	BRD	REGS	13.520000	44	16870686	4
2018-11-23 17:50:00.244	SHARE	BRD	REGS	13.520000	200	16870687	4
2018-11-23 17:50:00.251	SHARE	BRD	REGS	13.520000	224	16870688	4
2018-11-23 17:50:00.264	SHARE	SIF2	REGS	1.290000	330	16870689	4
2018-11-23 17:50:00.272	SHARE	SIF2	REGS	1.290000	20	16870690	4
2018-11-23 17:50:00.286	SHARE	SNP	REGS	0.369000	100000	16870691	4
2018-11-23 17:50:00.294	SHARE	SNP	REGS	0.369000	50000	16870692	4
2018-11-23 17:50:00.301	SHARE	SNP	REGS	0.369000	19143	16870693	4
2018-11-23 17:50:00.308	SHARE	SNP	REGS	0.369000	63774	16870694	4
2018-11-23 17:50:00.314	SHARE	SNP	REGS	0.369000	20000	16870695	4
2018-11-23 17:50:00.321	SHARE	SNP	REGS	0.369000	41400	16870696	4
2018-11-23 17:50:00.328	SHARE	SNP	REGS	0.369000	1100	16870697	4
2018-11-23 17:50:00.335	SHARE	SNP	REGS	0.369000	10000	16870698	4
2018-11-23 17:50:00.341	SHARE	SNP	REGS	0.369000	264	16870699	4
2018-11-23 17:50:00.348	SHARE	SNP	REGS	0.369000	3000	16870700	4
2018-11-23 17:50:00.355	SHARE	SNP	REGS	0.369000	1750	16870701	4
2018-11-23 17:50:00.362	SHARE	SNP	REGS	0.369000	23003	16870702	4
2018-11-23 17:50:00.368	SHARE	SNP	REGS	0.369000	5000	16870703	4
2018-11-23 17:50:00.375	SHARE	SNP	REGS	0.369000	17000	16870704	4
2018-11-23 17:50:00.381	SHARE	SNP	REGS	0.369000	262	16870705	4
2018-11-23 17:50:00.388	SHARE	SNP	REGS	0.369000	21000	16870706	4
2018-11-23 17:50:00.395	SHARE	SNP	REGS	0.369000	800	16870707	4
2018-11-23 17:50:00.402	SHARE	SNP	REGS	0.369000	261	16870708	4
2018-11-23 17:50:00.408	SHARE	SNP	REGS	0.369000	3600	16870709	4
2018-11-23 17:50:00.415	SHARE	SNP	REGS	0.369000	250000	16870710	4
2018-11-23 17:50:00.422	SHARE	SNP	REGS	0.369000	2000	16870711	4
2018-11-23 17:50:00.433	SHARE	SNP	REGS	0.369000	366643	16870712	4
2018-11-23 17:50:00.446	SHARE	ALU	REGS	0.705000	1	16870713	4
2018-11-23 17:50:00.46	SHARE	ELMA	REGS	0.150000	1000	16870714	4
2018-11-23 17:50:00.473	SHARE	SIF1	REGS	2.310000	178	16870715	4
2018-11-23 17:50:00.481	SHARE	SIF1	REGS	2.310000	22	16870716	4
2018-11-23 17:50:00.493	SHARE	RRC	REGS	0.050000	20000	16870717	4
2018-11-23 17:50:00.499	SHARE	RRC	REGS	0.050000	900	16870718	4
2018-11-23 17:50:00.509	SHARE	TEL	REGS	22.900000	30	16870719	4
2018-11-23 17:50:00.516	SHARE	TEL	REGS	22.900000	200	16870720	4
2018-11-23 17:50:00.529	SHARE	EL	REGS	10.900000	5000	16870721	4
2018-11-23 17:50:00.537	SHARE	EL	REGS	10.900000	3018	16870722	4
2018-11-23 17:50:00.544	SHARE	EL	REGS	10.900000	1500	16870723	4
2018-11-23 17:50:00.551	SHARE	EL	REGS	10.900000	482	16870724	4
2018-11-23 17:50:00.562	SHARE	SIF5	REGS	2.065000	10	16870725	4
2018-11-23 17:50:00.569	SHARE	SIF5	REGS	2.065000	3679	16870726	4
2018-11-23 17:50:00.576	SHARE	SIF5	REGS	2.065000	4311	16870727	4
2018-11-23 17:50:00.589	SHARE	TLV	REGS	2.335000	212	16870728	4
2018-11-23 17:50:00.596	SHARE	TLV	REGS	2.335000	50000	16870729	4
2018-11-23 17:50:00.603	SHARE	TLV	REGS	2.335000	1000	16870730	4
2018-11-23 17:50:00.61	SHARE	TLV	REGS	2.335000	500	16870731	4
2018-11-23 17:50:00.623	SHARE	EFO	REGS	0.093000	4000	16870732	4
2018-11-23 17:50:00.637	SHARE	SIF4	REGS	0.604000	10	16870733	4
2018-11-23 17:50:00.65	SHARE	FP	REGS	0.935000	1	16870734	4
2018-11-23 17:50:00.657	SHARE	FP	REGS	0.935000	100000	16870735	4
2018-11-23 17:50:00.67	SHARE	PBK	REGS	0.090600	5	16870736	4
2018-11-23 17:50:00.684	SHARE	SNG	REGS	35.300000	11	16870737	4
2018-11-23 17:51:04.725	SHARE	FP	REGS	0.935000	166771	16870738	1
2018-11-23 17:51:39.005	SHARE	ELMA	REGS	0.150000	1000	16870739	1
2018-11-23 17:52:09.46	SHARE	SIF5	REGS	2.065000	3689	16870740	2
2018-11-23 17:52:30.248	SHARE	TLV	REGS	2.335000	118042	16870741	2
2018-11-23 17:52:30.25	SHARE	TLV	REGS	2.335000	4420	16870742	2
2018-11-23 17:52:30.252	SHARE	TLV	REGS	2.335000	27538	16870743	2
2018-11-23 17:52:32.991	STR-PRD	BKDOWTL59	RGSP	3.400000	500	16870744	1
2018-11-23 17:53:07.823	SHARE	SIF5	REGS	2.065000	613	16870745	1
2018-11-23 17:53:14.83	SHARE	ELMA	REGS	0.150000	1500	16870746	2
2018-11-23 17:53:27.691	SHARE	BVB	REGS	22.800000	20	16870747	1
2018-11-23 17:53:40.437	SHARE	ALU	REGS	0.705000	200	16870748	1
2018-11-23 17:55:46.664	SHARE	TLV	REGS	2.335000	1500	16870749	2
2018-11-23 17:55:56.651	SHARE	BRD	REGS	13.520000	776	16870750	1
2018-11-23 17:55:56.653	SHARE	BRD	REGS	13.520000	350	16870751	1
2018-11-23 17:55:56.654	SHARE	BRD	REGS	13.520000	2900	16870752	1
2018-11-23 17:55:56.656	SHARE	BRD	REGS	13.520000	53	16870753	1
2018-11-23 17:56:17.545	SHARE	BRD	REGS	13.520000	1000	16870754	1
2018-11-23 17:56:22.66	SHARE	BRD	REGS	13.520000	120	16870755	1
2018-11-23 17:58:10.219	SHARE	COTE	REGS	85.400000	7	16870756	1
2018-11-23 17:58:17.111	SHARE	SNG	REGS	35.300000	71	16870757	1
2018-11-23 17:58:32.465	SHARE	IARV	REGS	7.700000	628	16870758	2
2018-11-23 17:58:35.951	SHARE	COTE	REGS	85.400000	12	16870759	1
2018-11-23 17:58:50.476	SHARE	BRD	REGS	13.520000	25	16870760	1
2018-11-23 17:59:39.155	SHARE	SNN	REGS	8.980000	104	16870761	1
2018-11-23 17:59:39.157	SHARE	SNN	REGS	8.980000	86	16870762	1
2018-11-23 17:59:44.688	SHARE	BVB	REGS	22.800000	30	16870763	1
2018-11-23 18:00:00.421	SHARE-ATS	PPLI	XRS1	2.540000	50	16870764	4
2018-11-23 18:00:00.428	SHARE-ATS	PPLI	XRS1	2.540000	13	16870765	4
2018-11-23 18:00:00.685	FUND-UNITS	XFOA	XRS1	0.830000	95	16870766	4
2018-11-23 18:00:00.691	FUND-UNITS	XFOA	XRS1	0.830000	1	16870767	4
2018-11-23 18:00:00.997	SHARE-ATS	ELEL	XRS1	1.240000	249	16870768	4
2018-11-23 18:00:01.02	SHARE-ATS	ELEL	XRS1	1.240000	1	16870769	4
2018-11-23 18:00:01.094	SHARE-ATS	MTCR	XRS1	2.440000	162	16870770	4
